researcher,title,author,source,pyear,tc,ac,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
buckingham,MAKING MUSCLE IN MAMMALS,"BUCKINGHAM, M",TRENDS IN GENETICS,1992,295,12.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,39,37,33,21,26,24,19,11,6,3,9,0,5,1,4,5,9,10,3,1,0
buckingham,DEVELOPMENTAL REGULATION OF MYOSIN GENE-EXPRESSION IN MOUSE CARDIAC-MUSCLE,"LYONS, GE; SCHIAFFINO, S; SASSOON, D; BARTON, P; BUCKINGHAM, M",JOURNAL OF CELL BIOLOGY,1990,291,11.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,21,16,19,24,13,16,18,19,15,7,12,7,11,11,14,14,9,3,10,5,12,2
buckingham,ALPHA-SKELETAL MUSCLE ACTIN MESSENGER-RNAS ACCUMULATE IN HYPERTROPHIED ADULT-RAT HEARTS,"SCHWARTZ, K; DELABASTIE, D; BOUVERET, P; OLIVIERO, P; ALONSO, S; BUCKINGHAM, M",CIRCULATION RESEARCH,1986,287,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,13,26,21,30,17,20,15,14,15,19,11,13,5,4,5,5,2,5,5,3,5,2,1,3,4,0
buckingham,A FETAL SKELETAL-MUSCLE ACTIN MESSENGER-RNA IN THE MOUSE AND ITS IDENTITY WITH CARDIAC ACTIN MESSENGER-RNA,"MINTY, AJ; ALONSO, S; CARAVATTI, M; BUCKINGHAM, ME",CELL,1982,276,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,24,28,24,27,22,16,19,17,11,6,10,10,3,4,4,2,1,0,0,1,1,1,0,3,2,0,0,0,1,0
buckingham,Mrf4 determines skeletal muscle identity in Myf5 : Myod double-mutant mice,"Kassar-Duchossoy, L; Gayraud-Morel, B; Gomes, D; Rocancourt, D; Buckingham, M; Shinin, V; Tajbakhsh, S",NATURE,2004,263,23.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,37,28,25,27,27,33,26,8
buckingham,NUMBER AND ORGANIZATION OF ACTIN-RELATED SEQUENCES IN THE MOUSE GENOME,"MINTY, AJ; ALONSO, S; GUENET, JL; BUCKINGHAM, ME",JOURNAL OF MOLECULAR BIOLOGY,1983,254,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,13,14,29,19,23,24,24,19,14,15,5,9,4,5,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0
buckingham,"A SINGLE LOCUS IN THE MOUSE ENCODES BOTH MYOSIN LIGHT CHAIN-1 AND CHAIN-3, A 2ND LOCUS CORRESPONDS TO A RELATED PSEUDOGENE","ROBERT, B; DAUBAS, P; AKIMENKO, MA; COHEN, A; GARNER, I; GUENET, JL; BUCKINGHAM, M",CELL,1984,233,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,29,33,21,17,14,12,8,3,9,7,8,5,0,3,2,1,1,2,0,1,2,1,2,2,1,1,0,0
buckingham,Skeletal muscle formation in vertebrates,"Buckingham, M",CURRENT OPINION IN GENETICS & DEVELOPMENT,2001,229,16.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,20,22,25,18,11,14,13,26,18,14,2
buckingham,Pax3 and Pax7 have distinct and overlapping functions in adult muscle progenitor cells,"Relaix, F; Montarras, D; Zaffran, S; Gayraud-Morel, B; Rocancourt, D; Tajbakhsh, S; Mansouri, A; Cumano, A; Buckingham, M",JOURNAL OF CELL BIOLOGY,2006,229,25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,27,32,32,28,34,28,4
buckingham,THE EXPRESSION OF MYOSIN GENES IN DEVELOPING SKELETAL-MUSCLE IN THE MOUSE EMBRYO,"LYONS, GE; ONTELL, M; COX, R; SASSOON, D; BUCKINGHAM, M",JOURNAL OF CELL BIOLOGY,1990,227,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,16,24,17,20,15,14,9,7,8,8,7,5,6,5,6,5,5,4,6,5,12,7,1
buckingham,DETECTION OF THE NICOTINIC ACETYLCHOLINE-RECEPTOR ALPHA-SUBUNIT MESSENGER-RNA BY INSITU HYBRIDIZATION AT NEUROMUSCULAR-JUNCTIONS OF 15-DAY-OLD CHICK STRIATED MUSCLES,"FONTAINE, B; SASSOON, D; BUCKINGHAM, M; CHANGEUX, JP",EMBO JOURNAL,1988,213,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,21,15,18,26,12,23,11,12,12,3,4,3,3,5,0,2,2,5,2,0,1,0,1,0,0
buckingham,Differential activation of Myf5 and MyoD by different Wnts in explants of mouse paraxial mesoderm and the later activation of myogenesis in the absence of Myf5,"Tajbakhsh, S; Borello, U; Vivarelli, E; Kelly, R; Papkoff, J; Duprez, D; Buckingham, M; Cossu, G",DEVELOPMENT,1998,206,12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,11,14,21,10,15,14,14,17,12,9,12,11,10,3
buckingham,MYOSIN LIGHT-CHAIN 3F REGULATORY SEQUENCES CONFER REGIONALIZED CARDIAC AND SKELETAL-MUSCLE EXPRESSION IN TRANSGENIC MICE,"KELLY, R; ALONSO, S; TAJBAKHSH, S; COSSU, G; BUCKINGHAM, M",JOURNAL OF CELL BIOLOGY,1995,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,21,15,16,15,15,16,12,13,6,9,8,4,4,7,4,6,4,1
buckingham,Muscle progenitor cells failing to respond to positional cues adopt non-myogenic fates in myf-5 null mice,"Tajbakhsh, S; Rocancourt, D; Buckingham, M",NATURE,1996,200,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,20,23,11,9,10,14,14,9,10,10,10,10,11,10,4,1
buckingham,In vivo satellite cell activation via Myf5 and MyoD in regenerating mouse skeletal muscle,"Cooper, RN; Tajbakhsh, S; Mouly, V; Cossu, G; Buckingham, M; Butler-Browne, GS",JOURNAL OF CELL SCIENCE,1999,191,11.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,13,8,13,15,14,16,15,12,13,12,11,22,16,2
buckingham,How is myogenesis initiated in the embryo?,"Cossu, G; Tajbakhsh, S; Buckingham, M",TRENDS IN GENETICS,1996,188,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,24,28,25,14,12,11,5,6,7,3,5,3,5,5,3,3,0
buckingham,An Nkx2-5/Bmp2/Smad1 negative feedback loop controls heart progenitor specification and proliferation,"Prall, Owen W. J.; Menon, Mary K.; Solloway, Mark J.; Watanabe, Yusuke; Zaffran, Stephane; Bajolle, Fanny; Biben, Christine; McBride, Jim J.; Robertson, Bronwyn R.; Chaulet, Herve; Stennard, Fiona A.; Wise, Natalie; Schaft, Daniel; Wolstein, Orit; Furtado, Milena B.; Shiratori, Hidetaka; Chien, Kenneth R.; Hamada, Hiroshi; Black, Brian L.; Saga, Yumiko; Robertson, Elizabeth J.; Buckingham, Margaret E.; Harvey, Richard P.",CELL,2007,181,22.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,30,32,29,35,24,4
buckingham,"THE MUSCLE REGULATORY GENE, MYF-6, HAS A BIPHASIC PATTERN OF EXPRESSION DURING EARLY MOUSE DEVELOPMENT","BOBER, E; LYONS, GE; BRAUN, T; COSSU, G; BUCKINGHAM, M; ARNOLD, HH",JOURNAL OF CELL BIOLOGY,1991,173,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,30,21,19,14,9,5,5,7,2,2,2,1,1,2,1,1,5,5,5,4,3,2
buckingham,Activation of different myogenic pathways: Myf-5 is induced by the neural tube and MyoD by the dorsal ectoderm in mouse paraxial mesoderm,"Cossu, G; Kelly, R; Tajbakhsh, S; DiDonna, S; Vivarelli, E; Buckingham, M",DEVELOPMENT,1996,172,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,22,22,26,9,4,8,7,5,5,3,5,4,5,2,3,7,0
buckingham,Sonic hedgehog controls epaxial muscle determination through Myf5 activation,"Borycki, AG; Brunk, B; Tajbakhsh, S; Buckingham, M; Chiang, C; Emerson, CP",DEVELOPMENT,1999,167,10.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,23,15,13,11,8,11,12,8,11,5,9,11,7,3
buckingham,The role of Pax genes in the development of tissues and organs: Pax3 and Pax7 regulate muscle progenitor cell functions,"Buckingham, Margaret; Relaix, Frederic",ANNUAL REVIEW OF CELL AND DEVELOPMENTAL BIOLOGY,2007,166,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,29,32,24,22,32,6
buckingham,NONSYNCHRONOUS ACCUMULATION OF ALPHA-SKELETAL ACTIN AND BETA-MYOSIN HEAVY-CHAIN MESSENGER-RNAS DURING EARLY STAGES OF PRESSURE-OVERLOAD INDUCED CARDIAC-HYPERTROPHY DEMONSTRATED BY INSITU HYBRIDIZATION,"SCHIAFFINO, S; SAMUEL, JL; SASSOON, D; LOMPRE, AM; GARNER, I; MAROTTE, F; BUCKINGHAM, M; RAPPAPORT, L; SCHWARTZ, K",CIRCULATION RESEARCH,1989,163,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,16,13,18,8,16,7,12,14,12,7,4,3,1,1,1,2,2,2,2,0,2,1,1,0
buckingham,INVESTIGATION OF GENETIC-LINKAGE BETWEEN MYOSIN AND ACTIN GENES USING AN INTERSPECIFIC MOUSE BACKCROSS,"ROBERT, B; BARTON, P; MINTY, A; DAUBAS, P; WEYDERT, A; BONHOMME, F; CATALAN, J; CHAZOTTES, D; GUENET, JL; BUCKINGHAM, M",NATURE,1985,162,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,19,17,21,22,16,7,6,1,5,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
buckingham,TYPE-2X-MYOSIN HEAVY-CHAIN IS CODED BY A MUSCLE-FIBER TYPE-SPECIFIC AND DEVELOPMENTALLY-REGULATED GENE,"DENARDI, C; AUSONI, S; MORETTI, P; GORZA, L; VELLECA, M; BUCKINGHAM, M; SCHIAFFINO, S",JOURNAL OF CELL BIOLOGY,1993,161,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,19,18,24,21,12,6,6,3,4,3,3,3,3,0,1,3,2,10,0
buckingham,SIMULTANEOUS EXPRESSION OF SKELETAL-MUSCLE AND HEART ACTIN PROTEINS IN VARIOUS STRIATED-MUSCLE TISSUES AND CELLS - A QUANTITATIVE-DETERMINATION OF THE 2 ACTIN ISOFORMS,"VANDEKERCKHOVE, J; BUGAISKY, G; BUCKINGHAM, M",JOURNAL OF BIOLOGICAL CHEMISTRY,1986,159,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,10,8,7,9,7,9,7,6,2,4,6,5,3,2,3,4,2,6,4,6,7,7,3,3,4,1
buckingham,The anterior heart-forming field: voyage to the arterial pole of the heart,"Kelly, RG; Buckingham, ME",TRENDS IN GENETICS,2002,154,11.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,20,22,18,14,10,9,7,13,5,1
buckingham,THE MYOSIN ALKALI LIGHT CHAIN PROTEINS AND THEIR GENES,"BARTON, PJR; BUCKINGHAM, ME",BIOCHEMICAL JOURNAL,1985,152,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,16,22,12,12,9,7,5,9,5,4,7,1,3,6,3,3,4,2,1,1,0,2,0,1,2,2,0
buckingham,Myogenic progenitor cells and skeletal myogenesis in vertebrates,"Buckingham, Margaret",CURRENT OPINION IN GENETICS & DEVELOPMENT,2006,149,16.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,22,27,15,23,20,2
buckingham,ACTIN AND MYOSIN MULTIGENE FAMILIES - THEIR EXPRESSION DURING THE FORMATION OF SKELETAL-MUSCLE,"BUCKINGHAM, ME",ESSAYS IN BIOCHEMISTRY,1985,147,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,15,14,12,8,16,12,7,8,9,8,4,2,3,4,0,1,1,0,2,0,0,0,0,0,0,0,0
buckingham,The clonal origin of myocardial cells in different regions of the embryonic mouse heart,"Meilhac, SM; Esner, M; Kelly, RG; Nicolas, JF; Buckingham, ME",DEVELOPMENTAL CELL,2004,147,13.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,17,17,18,13,20,18,19,9,2
buckingham,GENES FOR SKELETAL-MUSCLE MYOSIN HEAVY-CHAINS ARE CLUSTERED AND ARE NOT LOCATED ON THE SAME MOUSE CHROMOSOME AS A CARDIAC MYOSIN HEAVY-CHAIN GENE,"WEYDERT, A; DAUBAS, P; LAZARIDIS, I; BARTON, P; GARNER, I; LEADER, DP; BONHOMME, F; CATALAN, J; SIMON, D; GUENET, JL; GROS, F; BUCKINGHAM, ME",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,1985,142,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,14,13,11,9,15,9,6,4,3,8,5,4,6,0,3,4,1,0,1,0,1,1,0,0,0,0,0
buckingham,THE APICAL ECTODERMAL RIDGE REGULATES HOX-7 AND HOX-8 GENE-EXPRESSION IN DEVELOPING CHICK LIMB BUDS,"ROBERT, B; LYONS, G; SIMANDL, BK; KUROIWA, A; BUCKINGHAM, M",GENES & DEVELOPMENT,1991,141,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,14,26,24,19,9,7,2,2,1,0,1,0,0,1,2,2,0,0,0,1,0
buckingham,The birth of muscle progenitor cells in the mouse: Spatiotemporal considerations,"Tajbakhsh, S; Buckingham, M","CURRENT TOPICS IN DEVELOPMENTAL BIOLOGY, VOL 48",2000,134,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,13,11,13,10,11,12,11,13,4,9,8,3,1
buckingham,Kinetics of myoblast proliferation show that resident satellite cells are competent to fully regenerate skeletal muscle fibers,"Zammit, PS; Heslop, L; Hudon, V; Rosenblatt, JD; Tajbakhsh, S; Buckingham, ME; Beauchamp, JR; Partridge, TA",EXPERIMENTAL CELL RESEARCH,2002,131,10.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,11,11,14,9,14,12,17,5,15,4
buckingham,Right ventricular myocardium derives from the anterior heart field,"Zaffran, S; Kelly, RG; Meilhac, SNM; Buckingham, ME; Brown, NA",CIRCULATION RESEARCH,2004,130,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,17,14,14,14,16,20,9,1
buckingham,Divergent functions of murine Pax3 and Pax7 in limb muscle development,"Relaix, F; Rocancourt, D; Mansouri, A; Buckingham, M",GENES & DEVELOPMENT,2004,126,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,14,22,12,10,12,13,14,4
buckingham,A novel genetic hierarchy functions during hypaxial myogenesis: Pax3 directly activates Myf5 in muscle progenitor cells in the limb,"Bajard, Lola; Relaix, Frederic; Lagha, Mounia; Rocancourt, Didier; Daubas, Philippe; Buckingham, Margaret E.",GENES & DEVELOPMENT,2006,120,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,15,16,19,17,22,15,5
buckingham,DEVELOPMENTAL PATTERN OF MOUSE SKELETAL MYOSIN HEAVY-CHAIN GENE TRANSCRIPTS INVIVO AND INVITRO,"WEYDERT, A; BARTON, P; HARRIS, AJ; PINSET, C; BUCKINGHAM, M",CELL,1987,119,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,18,10,12,7,14,6,4,6,3,2,3,1,1,2,2,2,2,1,2,2,1,0,2,2,2,0
buckingham,Gene targeting the myf-5 locus with nlacZ reveals expression of this myogenic factor in mature skeletal muscle fibres as well as early embryonic muscle,"Tajbakhsh, S; Bober, E; Babinet, C; Pournin, S; Arnold, H; Buckingham, M",DEVELOPMENTAL DYNAMICS,1996,111,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,6,11,7,6,8,3,1,5,12,6,7,11,5,6,5,2
buckingham,"CYTOPLASMIC DISTRIBUTION OF PULSE-LABELED POLY(A)-CONTAINING RNA, PARTICULARLY 26 S RNA, DURING MYOBLAST GROWTH AND DIFFERENTIATION","BUCKINGHAM, ME; COHEN, A; GROS, F",JOURNAL OF MOLECULAR BIOLOGY,1976,110,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,23,16,18,9,3,1,1,1,1,2,1,0,3,1,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
buckingham,A POPULATION OF MYOGENIC CELLS DERIVED FROM THE MOUSE NEURAL-TUBE,"TAJBAKHSH, S; VIVARELLI, E; CUSELLADEANGELIS, G; ROCANCOURT, D; BUCKINGHAM, M; COSSU, G",NEURON,1994,106,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,13,12,12,6,5,7,4,2,2,3,4,2,2,2,1,1,1
buckingham,MOUSE LIMB MUSCLE IS DETERMINED IN THE ABSENCE OF THE EARLIEST MYOGENIC FACTOR MYF-5,"TAJBAKHSH, S; BUCKINGHAM, ME",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,1994,102,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,5,8,5,13,2,4,7,2,4,5,4,2,2,2,1,3,3,0
buckingham,REGULATION OF MUSCLE GENE-EXPRESSION - THE ACCUMULATION OF MESSENGER-RNAS CODING FOR MUSCLE-SPECIFIC PROTEINS DURING MYOGENESIS IN A MOUSE-CELL LINE,"CARAVATTI, M; MINTY, A; ROBERT, B; MONTARRAS, D; WEYDERT, A; COHEN, A; DAUBAS, P; BUCKINGHAM, M",JOURNAL OF MOLECULAR BIOLOGY,1982,101,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,9,13,19,8,6,5,4,5,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
buckingham,SEQUENTIAL ACCUMULATION OF MESSENGER-RNAS ENCODING DIFFERENT MYOSIN HEAVY-CHAIN ISOFORMS DURING SKELETAL-MUSCLE DEVELOPMENT INVIVO DETECTED WITH A RECOMBINANT PLASMID IDENTIFIED AS CODING FOR AN ADULT FAST MYOSIN HEAVY-CHAIN FROM MOUSE SKELETAL-MUSCLE,"WEYDERT, A; DAUBAS, P; CARAVATTI, M; MINTY, A; BUGAISKY, G; COHEN, A; ROBERT, B; BUCKINGHAM, M",JOURNAL OF BIOLOGICAL CHEMISTRY,1983,99,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,9,13,9,9,7,6,7,8,1,2,3,1,3,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
buckingham,Insertional mutation of the mouse Msx1 homeobox gene by an nlacZ reporter gene,"Houzelstein, D; Cohen, A; Buckingham, ME; Robert, B",MECHANISMS OF DEVELOPMENT,1997,99,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,6,7,11,6,6,7,5,6,8,1,9,3,4,0
buckingham,Modular long-range regulation of Myf5 reveals unexpected heterogeneity between skeletal muscles in the mouse embryo,"Hadchouel, J; Tajbakhsh, S; Primig, M; Chang, THT; Daubas, P; Rocancourt, D; Buckingham, M",DEVELOPMENT,2000,91,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,15,8,4,10,8,11,4,5,1,1,1,0
buckingham,The transcriptional activator PAX3-FKHR rescues the defects of Pax3 mutant mice but induces a myogenic gain-of-function phenotype with ligand-independent activation of Met signaling in vivo,"Relaix, F; Polimeni, M; Rocancourt, D; Ponzetto, C; Schafer, BW; Buckingham, M",GENES & DEVELOPMENT,2003,91,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,17,14,10,10,3,9,6,8,0
buckingham,Muscle stem cell behavior is modified by microRNA-27 regulation of Pax3 expression,"Crist, Colin G.; Montarras, Didier; Pallafacchina, Giorgia; Rocancourt, Didier; Cumano, Ana; Conway, Simon J.; Buckingham, Margaret",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2009,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,23,24,21,5
buckingham,"MYOD, MYOGENIN INDEPENDENT DIFFERENTIATION OF PRIMORDIAL MYOBLASTS IN MOUSE SOMITES","CUSELLADEANGELIS, MG; LYONS, G; SONNINO, C; DEANGELIS, L; VIVARELLI, E; FARMER, K; WRIGHT, WE; MOLINARO, M; BOUCHE, M; BUCKINGHAM, M; COSSU, G",JOURNAL OF CELL BIOLOGY,1992,87,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,15,2,7,8,4,7,4,7,2,2,1,2,1,1,1,2,1,0,1,1,1
buckingham,How TO MAKE A HEART: THE ORIGIN AND REGULATION OF CARDIAC PROGENITOR CELLS,"Vincent, Stephane D.; Buckingham, Margaret E.",ORGANOGENESIS IN DEVELOPMENT,2010,86,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,27,32,5
